,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99,x100,y100,x101,y101
182,932.0,113.0,932.0,113.0,931.540893555,113.110336304,930.850036621,113.296669006,930.297058105,113.551277161,929.772888184,113.871276855,929.069335938,114.050445557,928.597717285,114.302497864,927.927185059,114.337310791,927.478942871,114.559661865,927.091003418,114.637718201,926.603637695,114.860183716,926.241149902,115.064033508,925.96484375,115.003990173,925.561950684,115.012374878,925.181030273,115.157470703,924.829772949,115.426780701,924.208129883,115.578575134,923.761474609,115.771385193,923.136169434,115.940963745,922.557983398,116.1460495,921.987243652,116.22277832,921.395507812,116.28842926,920.854675293,116.540016174,920.370910645,116.6902771,919.855773926,116.885520935,919.505981445,117.17376709,919.12689209,117.314483643,918.755065918,117.556335449,918.24420166,117.719398499,917.926818848,117.869766235,917.563232422,118.074729919,917.325866699,118.286521912,917.02532959,118.382301331,916.562133789,118.580451965,916.289611816,118.637451172,915.90447998,118.866607666,915.361816406,119.066169739,915.019165039,119.196472168,914.524719238,119.304756165,914.024475098,119.519920349,913.718139648,119.49684906,913.12902832,119.699783325,912.71685791,119.859695435,912.447265625,119.853683472,911.927856445,120.100479126,911.551330566,120.278060913,911.171386719,120.43787384,910.77722168,120.613372803,910.368896484,120.894348145,910.004211426,121.00428772,909.506225586,120.970359802,909.280334473,121.080467224,908.84362793,121.091331482,908.175476074,121.499252319,907.815124512,121.730148315,907.288330078,121.976715088,906.832336426,122.132095337,906.243469238,122.200645447,905.702880859,122.319740295,905.1171875,122.509094238,904.881469727,122.505088806,904.511352539,122.464172363,904.054077148,122.597877502,903.709838867,122.589263916,903.149353027,122.748451233,902.772705078,122.806793213,902.424255371,122.942825317,901.992797852,122.873275757,901.704467773,123.018516541,901.309753418,123.165855408,900.834228516,123.365203857,900.646118164,123.434936523,900.150695801,123.755271912,899.721984863,123.962539673,899.160522461,124.039901733,898.682556152,124.261528015,898.121032715,124.299346924,897.683044434,124.161483765,897.171386719,124.052490234,896.717773438,124.19178009,896.276977539,124.241630554,895.692810059,124.43346405,895.160339355,124.616142273,894.681640625,124.436691284,894.062133789,124.442779541,893.772521973,124.372772217,893.382751465,124.332351685,892.944396973,124.224395752,892.76739502,124.133201599,892.335449219,124.075447083,891.688171387,124.30973053,891.261352539,124.346328735,890.647766113,124.509552002,889.993347168,124.657272339,889.57434082,124.502441406,889.015625,124.688186646,888.378540039,124.737991333,887.928161621,124.729553223,887.366882324,124.805236816,886.867919922,125.023635864
183,985.0,673.0,985.0,673.0,983.992004395,673.102905273,982.928894043,673.262268066,981.949279785,673.678527832,980.846557617,673.912475586,979.649658203,674.083496094,978.571655273,674.355163574,977.307678223,674.440368652,976.29498291,674.696716309,975.230651855,674.757568359,974.155822754,674.897766113,973.185913086,675.127929688,972.458129883,675.142150879,971.568603516,675.214660645,970.710754395,675.413513184,983.534606934,687.389465332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,637.0,376.0,637.0,376.0,636.429199219,376.119812012,635.764221191,376.319732666,635.032104492,376.597198486,634.389587402,376.921661377,633.640563965,377.182434082,633.016601562,377.328582764,632.192138672,377.339416504,631.697998047,377.579498291,631.14074707,377.630767822,630.50579834,377.82019043,630.027404785,378.052703857,629.645507812,377.986816406,629.120361328,377.97164917,628.668640137,378.157409668,628.106506348,378.339202881,627.380310059,378.416503906,626.797424316,378.604827881,626.051208496,378.768951416,625.347595215,378.970672607,624.730102539,379.074279785,624.025756836,379.155029297,623.397949219,379.426422119,622.865722656,379.587768555,622.173522949,379.766723633,621.735961914,380.104644775,621.228942871,380.171936035,620.733276367,380.369689941,620.094238281,380.555450439,619.656188965,380.73928833,619.113830566,380.88269043,618.786071777,381.079864502,618.33001709,381.162200928,617.817565918,381.358795166,617.39630127,381.450256348,616.864501953,381.686859131,616.219543457,381.808258057,615.684631348,382.043914795,615.048034668,382.108337402,614.453979492,382.251617432,613.947265625,382.304626465,613.216247559,382.467285156,612.70526123,382.676422119,612.32244873,382.639221191,611.671081543,382.88104248,611.191650391,383.065582275,610.742004395,383.089904785,610.173095703,383.248901367,609.761413574,383.539031982,609.218200684,383.666625977,608.692993164,383.682769775,608.294311523,383.836914062,607.83392334,383.898681641,607.039123535,384.279937744,606.491943359,384.526550293,605.889831543,384.815979004,605.214416504,384.934814453,604.552734375,385.000091553,603.834716797,385.092468262,603.112121582,385.248840332,602.721435547,385.250396729,602.147338867,385.21697998,601.572814941,385.294189453,600.993225098,385.29977417,600.329589844,385.437713623,599.876159668,385.495544434,599.410522461,385.6015625,598.913452148,385.652008057,598.575744629,385.771179199,598.155090332,385.969573975,597.624816895,386.172027588,597.318115234,386.355682373,596.816894531,386.751739502,596.218017578,386.958984375,595.655944824,387.039733887,595.011047363,387.217987061,594.339782715,387.282196045,593.836547852,387.132995605,593.219360352,387.033721924,592.741638184,387.153961182,592.217163086,387.206390381,591.569824219,387.381378174,591.026550293,387.654937744,590.400146484,387.472717285,589.756347656,387.481231689,589.340026855,387.428894043,588.930419922,387.505828857,588.458312988,387.427276611,588.122375488,387.381835938,587.676086426,387.346618652,586.962341309,387.641479492,586.513366699,387.707519531,585.757385254,387.865936279,585.002624512,388.064819336,584.465515137,387.966400146,583.8828125,388.051696777,583.083740234,388.231048584,582.568908691,388.157501221,581.895751953,388.233947754,581.262268066,388.567749023
185,808.0,675.0,808.0,675.0,807.063293457,675.157043457,805.99597168,675.33972168,805.055541992,675.701721191,804.02923584,676.005493164,802.933959961,676.159057617,801.918701172,676.41418457,800.743286133,676.493103027,799.865234375,676.796813965,798.891174316,676.839050293,797.93182373,677.012695312,797.072387695,677.234313965,796.251708984,677.148132324,795.415893555,677.229614258,794.618286133,677.42767334,793.869506836,677.813476562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1021.0,94.0,1021.0,94.0,1020.58312988,94.1137619019,1028.71179199,93.7482070923,1028.25439453,93.9778060913,1027.70922852,94.2997894287,1027.02697754,94.5513458252,1026.60107422,94.8490447998,1025.96386719,94.9288024902,1025.54125977,95.1224136353,1025.21411133,95.23802948,1024.74389648,95.4702682495,1024.47924805,95.7282714844,1024.21533203,95.6538009644,1023.84033203,95.6763153076,1023.52484131,95.8382568359,1023.19207764,96.0891723633,1022.64611816,96.2017822266,1022.16833496,96.4187850952,1021.63378906,96.614364624,1021.03613281,96.8154830933,1020.5289917,96.9072723389,1019.9899292,96.9822006226,1019.45568848,97.2127380371,1019.03387451,97.3752822876,1018.54260254,97.5939712524,1018.22619629,97.9570999146,1017.91815186,98.0829467773,1017.5390625,98.3092880249,1017.09594727,98.5186691284,1016.84558105,98.7261276245,1016.48376465,98.9178390503,1016.31402588,99.126449585,1016.06658936,99.221862793,1015.66864014,99.3980865479,1015.44543457,99.4712905884,1015.07830811,99.7004623413,1014.59112549,99.9202346802,1014.24737549,100.100471497,1013.82904053,100.211997986,1013.3638916,100.559707642,1013.04150391,100.717315674,1012.42834473,101.094566345,1011.96362305,101.512405396,1011.61413574,101.839073181,1010.96368408,102.434516907,1010.48803711,103.05909729,1010.07525635,103.706726074,1009.5423584,104.432609558,1009.05297852,105.273742676,1008.6706543,105.923828125,1008.09765625,106.620674133,1007.86224365,107.46559906,1007.28253174,108.393981934,1006.70178223,109.732261658,1006.31512451,110.946006775,1005.95355225,112.08429718,1005.5881958,113.113975525,1005.13653564,114.122612,1004.72674561,115.236846924,1004.1237793,116.577430725,1003.84106445,117.503982544,1003.34411621,118.315063477,1002.81604004,119.548797607,1002.21234131,120.317207336,1001.38726807,121.312973022,1000.50408936,122.081100464,999.47833252,122.498634338,997.914733887,122.423301697,996.609069824,123.887443542,995.019348145,124.226608276,993.562255859,124.927680969,992.109680176,125.249679565,990.328308105,125.801567078,988.650085449,126.009521484,986.881774902,126.172584534,985.251708984,126.799842834,983.603820801,127.16607666,981.935058594,127.265129089,980.34161377,127.412574768,978.727233887,127.881988525,976.879638672,127.911605835,975.032287598,128.232620239,973.338867188,128.710723877,971.636413574,128.830291748,969.675109863,128.867645264,967.973937988,128.834106445,966.243774414,128.916687012,964.620788574,128.946655273,963.097229004,128.938232422,961.44934082,129.046295166,959.610473633,129.593017578,957.912841797,129.624267578,955.965637207,129.882171631,954.069030762,130.078430176,952.470275879,130.065246582,950.632385254,130.262817383,948.716247559,130.413406372,946.973083496,130.351333618,945.195617676,130.651168823,943.434143066,130.914993286
187,676.0,395.0,676.0,395.0,675.291137695,395.157867432,674.512756348,395.398345947,673.883361816,395.787994385,673.164489746,396.07711792,672.305419922,396.328186035,671.45690918,396.700164795,670.796813965,396.703826904,670.175415039,396.956451416,669.652893066,397.046875,668.944824219,397.251159668,668.378723145,397.572479248,668.002380371,397.519165039,667.395751953,397.609832764,666.913208008,397.786224365,666.273925781,398.009613037,665.529541016,398.153625488,664.863830566,398.391204834,664.067260742,398.598083496,663.357727051,398.833587646,662.694763184,398.964324951,661.958862305,399.037353516,661.292480469,399.311798096,660.735778809,399.485992432,659.990539551,399.714477539,659.432678223,400.040679932,658.928894043,400.147247314,658.321533203,400.322021484,657.666259766,400.591583252,657.066467285,400.727355957,656.5546875,400.949249268,656.107849121,401.10256958,655.652893066,401.146240234,655.006286621,401.387512207,654.531005859,401.535400391,653.91986084,401.753082275,653.211669922,401.898834229,652.607971191,402.147491455,651.978271484,402.228118896,651.371887207,402.396484375,650.783447266,402.356262207,650.015991211,402.594116211,649.296142578,402.860107422,648.872619629,402.832672119,648.130126953,403.08782959,647.624755859,403.287353516,646.984375,403.40032959,646.390258789,403.572113037,645.854919434,403.8956604,645.339355469,403.977539062,644.613830566,404.076446533,644.219299316,404.145080566,643.667602539,404.220367432,642.845825195,404.699920654,642.234985352,404.9637146,641.559570312,405.17175293,640.914672852,405.29196167,640.16394043,405.353210449,639.363647461,405.460113525,638.688598633,405.652801514,638.191040039,405.669433594,637.55682373,405.602081299,636.8515625,405.666564941,636.27142334,405.627868652,635.568847656,405.753753662,634.959533691,405.83026123,634.451538086,405.935424805,633.883544922,405.914276123,633.472412109,406.049804688,632.963806152,406.237182617,632.298339844,406.498474121,631.967102051,406.676055908,631.272338867,406.995880127,630.611877441,407.22064209,629.957824707,407.234680176,629.194335938,407.515106201,628.457458496,407.547088623,627.819458008,407.378112793,627.089294434,407.269104004,626.443725586,407.45401001,625.850585938,407.478240967,625.03302002,407.699707031,624.41973877,407.959655762,623.711181641,407.763977051,622.881408691,407.683563232,622.360656738,407.65020752,621.850830078,407.696990967,621.275756836,407.650695801,620.942077637,407.439788818,620.352294922,407.351898193,619.522460938,407.738952637,618.985534668,407.744110107,618.161499023,407.925323486,617.447631836,408.063903809,616.806945801,408.03225708,616.130371094,408.143615723,615.34362793,408.238555908,614.706787109,408.145782471,613.92779541,408.318511963,613.231872559,408.552337646
188,689.0,630.0,689.0,630.0,688.085998535,630.155883789,687.124694824,630.368469238,686.326599121,630.684814453,685.520996094,630.98614502,684.503601074,631.179931641,683.618041992,631.434814453,682.435424805,631.692443848,681.673828125,631.858947754,680.892944336,631.855102539,680.148193359,631.969848633,679.546203613,632.190002441,678.934875488,632.077819824,678.248474121,632.095031738,677.653869629,632.206176758,676.900146484,632.451049805,675.952087402,632.606384277,675.049865723,632.834838867,674.103088379,632.983337402,673.274658203,633.143859863,672.45880127,633.22454834,671.659667969,633.305175781,670.859436035,633.618347168,670.043762207,633.789916992,669.174072266,633.92010498,668.512084961,634.262390137,667.872314453,634.329162598,667.081848145,634.598693848,666.166442871,634.784973145,665.538146973,634.864135742,664.846008301,635.013000488,664.289123535,635.220214844,663.6328125,635.257019043,662.900817871,635.518493652,662.254882812,635.573364258,661.492919922,635.845703125,660.635314941,636.026855469,659.953552246,636.130432129,659.050537109,636.186157227,658.23828125,636.388549805,657.579650879,636.384521484,656.709594727,636.610473633,655.868225098,636.779541016,655.173828125,636.808105469,654.288574219,637.01965332,653.650512695,637.164428711,652.837097168,637.256835938,652.025390625,637.44732666,651.283569336,637.785644531,650.644104004,637.899414062,649.886962891,637.857971191,649.277770996,638.016723633,648.562988281,638.073547363,647.798950195,638.379211426,646.955200195,638.772583008,646.074645996,639.024902344,645.238342285,639.150878906,644.287658691,639.19934082,643.325439453,639.260620117,642.431884766,639.433898926,641.768371582,639.365112305,640.937438965,639.310791016,640.110656738,639.39276123,639.27734375,639.326965332,638.351257324,639.494689941,637.705627441,639.559448242,637.008056641,639.731445312,636.237365723,639.693908691,635.820861816,639.878295898,635.090881348,640.094177246,634.313049316,640.34197998,633.875,640.520202637,633.027954102,640.835266113,632.197143555,641.084655762,631.497680664,641.130493164,630.62890625,641.30847168,629.750183105,641.375305176,628.848083496,641.203735352,627.93939209,641.079956055,627.146484375,641.239379883,626.310974121,641.292297363,625.46270752,641.463378906,624.737731934,641.712280273,623.82800293,641.514648438,622.894348145,641.506896973,622.242126465,641.441955566,621.692077637,641.507995605,620.929626465,641.449035645,620.472045898,641.25604248,619.721435547,641.28692627,618.75567627,641.620239258,618.02947998,641.650085449,617.079711914,641.802368164,616.201843262,641.983825684,615.43572998,641.84576416,614.629882812,641.995544434,613.581420898,642.083496094,612.7890625,642.121276855,611.83001709,642.165527344,610.916137695,642.494262695
189,460.0,467.0,460.0,467.0,459.479614258,467.113708496,458.840209961,467.3621521,458.258544922,467.700500488,457.774993896,467.965667725,457.022033691,468.156707764,456.507598877,468.353607178,455.766906738,468.369018555,455.212219238,468.608184814,454.707397461,468.629089355,454.209136963,468.817840576,453.807983398,469.024078369,453.430114746,468.942504883,453.012115479,469.03213501,452.643951416,469.190063477,452.172424316,469.391082764,451.502532959,469.537261963,450.899658203,469.714355469,450.192169189,469.821014404,449.644775391,470.08026123,449.030212402,470.143218994,448.475830078,470.173248291,447.911834717,470.517059326,447.367431641,470.687133789,446.808013916,470.840332031,446.353027344,471.142333984,445.950622559,471.237426758,445.448883057,471.391021729,444.866516113,471.608642578,444.437927246,471.674163818,443.959106445,471.875701904,443.791137695,471.990234375,443.34866333,472.045349121,442.898834229,472.282104492,442.542633057,472.339477539,442.098968506,472.516326904,441.420715332,472.732940674,440.995941162,472.831573486,440.470672607,472.906524658,439.934509277,473.079925537,439.534088135,473.050231934,438.8699646,473.130493164,438.338500977,473.299346924,437.983123779,473.29107666,437.393859863,473.439788818,436.942626953,473.686859131,436.526000977,473.756591797,435.969848633,473.922027588,435.504730225,474.193267822,435.106536865,474.2472229,434.506072998,474.276763916,434.324798584,474.386413574,433.806915283,474.534118652,433.181365967,474.903289795,432.767822266,475.131134033,432.183258057,475.35635376,431.662384033,475.531524658,431.032928467,475.554962158,430.377319336,475.583953857,429.772735596,475.749816895,429.312042236,475.697753906,428.888977051,475.545928955,428.347320557,475.560852051,427.819946289,475.506835938,427.135772705,475.50213623,426.686126709,475.600341797,426.36517334,475.724517822,425.912445068,475.55078125,425.567352295,475.770477295,425.167541504,475.946258545,424.727325439,476.184844971,424.522644043,476.326293945,424.00289917,476.623046875,423.410064697,476.792816162,422.842895508,476.795379639,422.1902771,476.982727051,421.615234375,476.940124512,421.04800415,476.680969238,420.374176025,476.522186279,419.866333008,476.696044922,419.372375488,476.678314209,418.714263916,476.709991455,418.105041504,476.970336914,417.489685059,476.723114014,416.880126953,476.622009277,416.51449585,476.489837646,416.050109863,476.468353271,415.499053955,476.366119385,415.240905762,476.251953125,414.789001465,476.06741333,413.994720459,476.439544678,413.521484375,476.366088867,412.784332275,476.373596191,412.070007324,476.451599121,411.562103271,476.280487061,410.847991943,476.281616211,410.177703857,476.383483887,409.693634033,476.236236572,408.918701172,476.286956787,408.335083008,476.425506592
190,625.0,642.0,625.0,642.0,624.259887695,642.163696289,623.506958008,642.465698242,622.826965332,642.819152832,622.015380859,643.104980469,621.09362793,643.320495605,620.227722168,643.665161133,619.229187012,643.711853027,618.650024414,643.934204102,617.981811523,643.982727051,617.196289062,644.130310059,616.694335938,644.391052246,616.135559082,644.333984375,615.551208496,644.393005371,614.954589844,644.601806641,614.242980957,644.84197998,613.434692383,644.984436035,612.693908691,645.224121094,611.844726562,645.37286377,611.049072266,645.616516113,610.27545166,645.737976074,609.538696289,645.814453125,608.856933594,646.122619629,608.14239502,646.296936035,607.358337402,646.51776123,606.802246094,646.887634277,606.149353027,647.016784668,605.430053711,647.246337891,604.731872559,647.523620605,604.127197266,647.610229492,603.538818359,647.816955566,603.097717285,648.001220703,602.501586914,648.045471191,601.87878418,648.26550293,601.284057617,648.437927246,600.712341309,648.631286621,599.918579102,648.887695312,599.324523926,649.00970459,598.52947998,649.128295898,597.83013916,649.3359375,597.1953125,649.36505127,596.351623535,649.559143066,595.691101074,649.788696289,595.124633789,649.808837891,594.360351562,649.898864746,593.76184082,650.102783203,593.000427246,650.210449219,592.227844238,650.371765137,591.64239502,650.739013672,591.00994873,650.824584961,590.208068848,650.872192383,589.784973145,651.007080078,589.108581543,651.061218262,588.253723145,651.478637695,587.65411377,651.757629395,586.856201172,652.050964355,586.077392578,652.186950684,585.230957031,652.203369141,584.321228027,652.22845459,583.516052246,652.399536133,582.890930176,652.377075195,582.151367188,652.286560059,581.386474609,652.341552734,580.72265625,652.315429688,579.86126709,652.434326172,579.17590332,652.541870117,578.645874023,652.675354004,577.99798584,652.632446289,577.589172363,652.837585449,577.082214355,653.03717041,576.340942383,653.304870605,575.95526123,653.487426758,575.203430176,653.820129395,574.538269043,654.068603516,573.754211426,654.135070801,572.920898438,654.331481934,572.092468262,654.382507324,571.300415039,654.187683105,570.536804199,654.103759766,569.80255127,654.311279297,569.056884766,654.359069824,568.194580078,654.503295898,567.549377441,654.797424316,566.771240234,654.601074219,565.928039551,654.58013916,565.361816406,654.515380859,564.844055176,654.541748047,564.11907959,654.55456543,563.729675293,654.374511719,563.08392334,654.287780762,562.148254395,654.701293945,561.639465332,654.698242188,560.768249512,654.855163574,559.886474609,655.038452148,559.161865234,654.889465332,558.344970703,655.04309082,557.551696777,655.102172852,556.816711426,655.083190918,555.919677734,655.159362793,555.049926758,655.559204102
191,636.0,389.0,636.0,389.0,635.429748535,389.118621826,634.725830078,389.356140137,634.021911621,389.704162598,633.358947754,389.980926514,632.667907715,390.198242188,631.965393066,390.376556396,631.151367188,390.401184082,630.632263184,390.63180542,630.116882324,390.669128418,629.428405762,390.885772705,628.971374512,391.111175537,628.583068848,391.067565918,628.033691406,391.080932617,627.614624023,391.269470215,627.088623047,391.475921631,626.347351074,391.583526611,625.764282227,391.791137695,625.02557373,391.933135986,624.320617676,392.155975342,623.747375488,392.230377197,623.057617188,392.265350342,622.454833984,392.584411621,621.918518066,392.742004395,621.240478516,392.92980957,620.783203125,393.257965088,620.297058105,393.352600098,619.806762695,393.538909912,619.171386719,393.803741455,618.7109375,393.919891357,618.16204834,394.091827393,617.831420898,394.233642578,617.363647461,394.304138184,616.822814941,394.582183838,616.417663574,394.671478271,615.918762207,394.859649658,615.255249023,394.990356445,614.778991699,395.238555908,614.212036133,395.225341797,613.643371582,395.494262695,613.176513672,395.467102051,612.458557129,395.637054443,611.941711426,395.855682373,611.641357422,395.834777832,610.928222656,396.029266357,610.460205078,396.29006958,609.936584473,396.296325684,609.423583984,396.444152832,608.974853516,396.816772461,608.455078125,396.864624023,607.962402344,396.871551514,607.57019043,396.996704102,607.079711914,397.115234375,606.28527832,397.523620605,605.815307617,397.85723877,605.154602051,398.05960083,604.593933105,398.15246582,603.91217041,398.262969971,603.131774902,398.341674805,602.503662109,398.511810303,602.069274902,398.615997314,601.602416992,398.555114746,600.950927734,398.57824707,600.426391602,398.649810791,599.786376953,398.688262939,599.331176758,398.791351318,598.96472168,398.881774902,598.403442383,398.852325439,598.170959473,398.998779297,597.820617676,399.175933838,597.259277344,399.380523682,597.065124512,399.625366211,596.532287598,400.016296387,596.017028809,400.250579834,595.427246094,400.31652832,594.884155273,400.542388916,594.212402344,400.623901367,593.710083008,400.460449219,593.092651367,400.387298584,592.605834961,400.5440979,592.083618164,400.63180542,591.420410156,400.839355469,590.92010498,401.129730225,590.282958984,401.014678955,589.663574219,400.995483398,589.255187988,400.94317627,588.853027344,401.056427002,588.378112793,400.985107422,588.10760498,400.984832764,587.686584473,400.968322754,586.937744141,401.198272705,586.541320801,401.285308838,585.777404785,401.435668945,584.998779297,401.741607666,584.508483887,401.66027832,583.901733398,401.737030029,583.026855469,401.994110107,582.550537109,401.88482666,581.815612793,401.953643799,581.098022461,402.247650146
192,724.0,671.0,724.0,671.0,723.12701416,671.206787109,722.135131836,671.438598633,721.23046875,671.777038574,720.187927246,672.10546875,719.199035645,672.260620117,718.237426758,672.475341797,717.08605957,672.569702148,716.146240234,672.881225586,715.27935791,672.925476074,714.365844727,673.041992188,713.62701416,673.241882324,712.889221191,673.184082031,712.055725098,673.244445801,711.21887207,673.344665527,710.35369873,673.704040527,709.284057617,673.878479004,708.337585449,674.08581543,707.283508301,674.215698242,706.341064453,674.442626953,705.381713867,674.576782227,704.390319824,674.659545898,703.511047363,674.960571289,702.632446289,675.108215332,701.680419922,675.237304688,700.885009766,675.66973877,700.036315918,675.810546875,699.133361816,675.979797363,698.182922363,676.166503906,697.352722168,676.293640137,696.522155762,676.576721191,695.845703125,676.77166748,695.024780273,676.855712891,694.158508301,677.031982422,693.503479004,677.059936523,692.601257324,677.32043457,691.630065918,677.653564453,690.812988281,677.747131348,689.825927734,677.840576172,688.903747559,678.059265137,688.108398438,678.042053223,687.082519531,678.127868652,686.151245117,678.31463623,685.450073242,678.335876465,684.485717773,678.579589844,683.697509766,678.857543945,682.795410156,678.942993164,681.872009277,679.115722656,681.018005371,679.421325684,680.217346191,679.555114746,679.31060791,679.61328125,678.762817383,679.740356445,677.917114258,679.814880371,676.92376709,680.185852051,676.079650879,680.459655762,675.128112793,680.776000977,674.163269043,680.932678223,673.127441406,680.983215332,672.02557373,681.065185547,671.007629395,681.232788086,670.184997559,681.229003906,669.282287598,681.168701172,668.387756348,681.225341797,667.454833984,681.236999512,666.393005371,681.332519531,665.571350098,681.521362305,664.867736816,681.621887207,664.004943848,681.616455078,663.31036377,681.796264648,662.623840332,682.004150391,661.825073242,682.239501953,661.199584961,682.372558594,660.306884766,682.797790527,659.438964844,682.993286133,658.583618164,683.018737793,657.579467773,683.226196289,656.634399414,683.291748047,655.654052734,683.099731445,654.636474609,683.05065918,653.741333008,683.170593262,652.859741211,683.210083008,651.802490234,683.344665527,650.915405273,683.708251953,649.913085938,683.540466309,648.904541016,683.437683105,648.118774414,683.384887695,647.36114502,683.444274902,646.590698242,683.362487793,645.959106445,683.293823242,645.077026367,683.185974121,644.069702148,683.66217041,643.256530762,683.67590332,642.178833008,683.866577148,641.208435059,683.987548828,640.338745117,683.900878906,639.364501953,684.085998535,638.298156738,684.146911621,637.389953613,684.070739746,636.371948242,684.265014648,635.532348633,684.540039062
193,337.0,640.0,337.0,640.0,336.547546387,640.127807617,335.95703125,640.470703125,335.430206299,640.789001465,334.832366943,641.059814453,334.160644531,641.303955078,333.655151367,641.493041992,332.936553955,641.482971191,332.450653076,641.716125488,331.994140625,641.741577148,331.350311279,641.932861328,330.998901367,642.171325684,330.720977783,642.125549316,330.232177734,642.237976074,329.881896973,642.366271973,329.369384766,642.541931152,328.880279541,642.788452148,328.251220703,642.871154785,327.597686768,642.985412598,327.000579834,643.237487793,326.456268311,643.395751953,325.899353027,643.523376465,325.330108643,643.823303223,324.911254883,643.977600098,324.276733398,644.119812012,323.920135498,644.501281738,323.468994141,644.595397949,322.997253418,644.769592285,322.468811035,644.956665039,322.03125,645.020568848,321.630523682,645.231872559,321.287780762,645.402832031,320.931854248,645.445922852,320.461120605,645.692626953,320.13973999,645.752502441,319.687438965,645.950683594,319.082061768,646.131347656,318.734375,646.231262207,318.10949707,646.26940918,317.622924805,646.532897949,317.238433838,646.455444336,316.63168335,646.632446289,316.126190186,646.783508301,315.866363525,646.804077148,315.183227539,646.902832031,314.827545166,647.115600586,314.347137451,647.151550293,313.859069824,647.28137207,313.408752441,647.613037109,312.99206543,647.724121094,312.5027771,647.790527344,312.206420898,647.932434082,311.850250244,648.031433105,311.178405762,648.441772461,310.829193115,648.730102539,310.285980225,648.948608398,309.75201416,649.130126953,309.089630127,649.125305176,308.42098999,649.119445801,307.819915771,649.257080078,307.368774414,649.20123291,306.951202393,649.076049805,306.392150879,649.144104004,305.883605957,649.058654785,305.216827393,649.141235352,304.818603516,649.211486816,304.417724609,649.347961426,304.023223877,649.33416748,303.735626221,649.772766113,303.35748291,649.991821289,302.963195801,650.291320801,302.850616455,650.417480469,302.287078857,650.839111328,301.7940979,651.031311035,301.344970703,650.990844727,300.795715332,651.170776367,300.173919678,651.15435791,299.701446533,650.959655762,299.091522217,650.841918945,298.609222412,651.018249512,298.09753418,651.04309082,297.48223877,651.176330566,297.029418945,651.533874512,296.409423828,651.273498535,295.882629395,651.266662598,295.545501709,651.282897949,295.17086792,651.397094727,294.780670166,651.348449707,294.597015381,651.279052734,294.127838135,651.227111816,293.529907227,651.592651367,293.069000244,651.655944824,292.39630127,651.832214355,291.87298584,652.033630371,291.335479736,651.889282227,290.806091309,652.086242676,290.158538818,652.129577637,289.773284912,652.097473145,289.099761963,652.268493652,288.693054199,652.423034668
